银河基金,https://etrade.galaxyasset.com/html/prod/546/#/webpage?title=%E9%9A%90%E7%A7%81%E6%94%BF%E7%AD%96&url=https%3A%2F%2Fcf.hsyunyi.com%2Fresource%2F%2Fagreement%2F600576%2Ftrading%2F546%2F8%2F733656071834435584.html,,,,,
个人所得税,https://etax.chinatax.gov.cn/yszc.html,,,,,
长沙银行呼啦,https://eshop.bankofchangsha.com/dolphine/userProtocol/index.html?agType=2,,,,,
紫金农商银行,https://esb.zjrcbank.com/view.riskAndNote.html,,,,,
东方财富证券,https://emuserh5.eastmoney.com/UserAgreement/ZQ/yszc,,,,,
财经股票头条,https://emuserh5.eastmoney.com/UserAgreement/yszc,,,,,
股吧,https://emuserh5.eastmoney.com/UserAgreement/yszc,,,,,
东方财富,https://emuserh5.eastmoney.com/useragreement/v2/yszc,,,,,
东财国际证券,https://emisfed.eastmoney.com/page/ysxy.html,,,,,
邮e贷,https://eloan.psbc.com:8090/ueloan/api/v5/service_loginInfo?service_type=contract_permission,,,,,
易开花,https://eloan.bobcfc.com/byapp/sm_person/index.html#/pages/byxf_ask_loan/backList/registration_agreement/index1,,,,,
郑州银行,https://eibp.zzbank.cn/ecs-web/privaAgree.html,,,,,
中行企业银行,https://ebsnew.boc.cn/bocphoneEnt/tools/privacyPolicy/index.html?noTitle=1,,,,,
中国银行,https://ebsnew.boc.cn/bocphone/VuePhone/tools/privacyPolicy/index.html,,,,,
廣發銀行澳門,https://ebanks.cgbchina.com.mo/perbank/queryPrivatePactRecordOut.do?languageType=ZH_HK,,,,,
枣庄银行,https://ebank.zzbank.cc/image/808/cm/privacy_upload/PrivacyPolicy_mb_808.htm,,,,,
张家港农商行,https://ebank.zrcbank.com:444/perbank/mobileprotocol/zjgrcbLogin.html,,,,,
张家港农商行企业银行,https://ebank.zrcbank.com:444/perbank/mobileprotocol/zjgrcbLogin.html,,,,,
泰隆企业银行,https://ebank.zjtlcb.com/corporbank/html/tlqyyhPrivacyPolicy.html,,,,,
烟行企业银行,https://ebank.yantaibank.net/image/816/cm/privacy_upload/d168847c7cc5473dba53bfdd92e1d329.pdf,,,,,
烟台银行,https://ebank.yantaibank.net/image/816/cm/privacy_upload/a287331b0d2a42959a7fe5f5625dd960.pdf,,,,,
烟行直销银行,https://ebank.yantaibank.net/image/816/cm/privacy_upload/8cb86a5fb96340728dba0a731768a586.pdf,,,,,
威海直销银行,https://ebank.whccb.com/image/817/cm/privacy_upload/45e3af6431974af1a93cb0c883bc699a.pdf,,,,,
威海企业银行,https://ebank.whccb.com/image/817/cm/privacy_upload/45e3af6431974af1a93cb0c883bc699a.pdf,,,,,
泰安直销银行,https://ebank.taccb.com.cn/image/811/cm/privacy_upload/ef52b66e48cc46729bfbc7c7cc799fcb.pdf,,,,,
泰安企业银行,https://ebank.taccb.com.cn/image/811/cm/privacy_upload/5e8df90ca23d4a53a80962b18868d309.pdf,,,,,
上饶银行,https://ebank.srbank.cn/contract/agreement/10011.pdf,,,,,
齐商银行,https://ebank.qsbank.cc/image/801/cm/privacy_upload/PrivacyPolicy_mb_801.html,,,,,
齐商直销银行,https://ebank.qsbank.cc/image/801/cm/privacy_upload/8c43f6239a254333abfba60d030a25f6.pdf,,,,,
齐鲁企业银行,https://ebank.qlbchina.com/image/866/cm/privacy_upload/fa12a952acae43609c537308f61abe2b.pdf,,,,,
齐鲁银行,https://ebank.qlbchina.com/image/866/cm/privacy_upload/fa12a952acae43609c537308f61abe2b.pdf,,,,,
齐鲁直销银行,https://ebank.qlbchina.com/image/866/cm/privacy_upload/170e3bc686274d48956340487147ed3f.pdf,,,,,
四川银行,https://ebank.pzhccb.com/web_pmbs/page/00/privacyMsg.html?companyName=四川银行,,,,,
平顶山银行,https://ebank.pdsb.cn/privacy_policy.html,,,,,
平昌农科村镇银行,https://ebank.pcnkbank.com/persbank/entry/private/private,,,,,
鄂尔多斯银行,https://ebank.ordosbank.com/867/cm/license_upload/acf0f6b84898400b833185e40631763e.pdf,,,,,
宁波东海银行,https://ebank.ndhb.com.cn/image/831/cm/privacy_upload/PrivacyPolicy_mb_831.html,,,,,
宁波通商银行,https://ebank.ncbank.cn/pweb/privacy.do,,,,,
温州民商银行,https://ebank.ms-bank.cn/pweb/PrivacyPolicy.htm,,,,,
临商银行,https://ebank.lsbchina.com/image/818/cm/privacy_upload/f2369eb34826425b8bd0eac72d705906.pdf,,,,,
临商直销银行,https://ebank.lsbchina.com/image/818/cm/privacy_upload/54bb167b7c2c4f039e38a2cac44b1426.pdf,,,,,
莱商银行,https://ebank.lsbankchina.com/image/803/cm/privacy_upload/PrivacyPolicy_mb_803.htm,,,,,
莱商直销银行,https://ebank.lsbankchina.com/image/803/cm/privacy_upload/9560fb587f774cf7adb7bd0a38c9f50b.pdf,,,,,
莱商企业银行,https://ebank.lsbankchina.com/image/803/cm/privacy_upload/71dc63dc12604cb18c202d8b10bdda56.pdf,,,,,
东营莱商村镇企业银行,https://ebank.lsbankchina.com/image/803/cm/privacy_upload/71dc63dc12604cb18c202d8b10bdda56.pdf,,,,,
利丰企业银行,https://ebank.lfczyh.com:488/ebank/ep/protocol/9507QyYsxy.html,,,,,
利丰村镇银行,https://ebank.lfczyh.com:488/ebank/ep/protocol/9507QyYsxy.html,,,,,
济宁企业银行,https://ebank.jn-bank.com/image/815/cm/privacy_upload/d53f3450030844579d8ad6600a2a893c.pdf,,,,,
济宁银行,https://ebank.jn-bank.com/image/815/cm/privacy_upload/b26288c57a8c409da939e2d81d697741.pdf,,,,,
河南农信,https://ebank.hnnx.com/per/hnnxPro.html,,,,,
企业家银行,https://ebank.hnnx.com/enp/hnnxPro.html,,,,,
哈密市商业银行,https://ebank.hmccb.com/wbank/htm/personal_protocol.html,,,,,
湖北农信,https://ebank.hb96568.com:488/jmbank/page/public/perPrivacy/5200/protectInformation.html,,,,,
德州银行,https://ebank.dzbchina.com/image/809/cm/privacy_upload/PrivacyPolicy_cm_809.html,,,,,
E德财富,https://ebank.dzbchina.com/image/809/cm/privacy_upload/7b000f5e9a0d433ab399361c9a5eeecc.pdf,,,,,
德州企业银行,https://ebank.dzbchina.com/image/809/cm/privacy_upload/7207eed8b20e4bb9b83283088702f3bb.pdf,,,,,
东营银行,https://ebank.dyccb.net/image/812/cm/privacy_upload/PrivacyPolicy_mb_812.html,,,,,
东银直销银行,https://ebank.dyccb.net/image/812/cm/privacy_upload/fcfcaeac508b49d79361fa2ae68883b7.pdf,,,,,
洛阳银行,https://ebank.ddyzbank.com/online/agreement/lyyhprotocal.html,,,,,
长安bank,https://ebank.ccabchina.com/image/806/cm/privacy_upload/PrivacyPolicy_cm_806.htm,,,,,
长安企业银行,https://ebank.ccabchina.com/image/806/cm/privacy_upload/fc2bbc4ce48449b09f5369350ce811a0.pdf,,,,,
内蒙古银行企业版,https://ebank.boimc.com.cn/image/861/cm/privacy_upload/d9194b05f2704fadb2bf3943f156932c.pdf,,,,,
贵州银行,https://ebank.bgzchina.com/wechat/userfiles/wx/static/protocol/ys_policy.html,,,,,
潍坊银行,https://ebank.bankwf.com/image/802/cm/privacy_upload/PrivacyPolicy_mb_802.html,,,,,
风筝银行,https://ebank.bankwf.com/image/802/cm/privacy_upload/b41a4291f7594acabd813b2e88a97702.pdf,,,,,
潍坊企业银行,https://ebank.bankwf.com/image/802/cm/privacy_upload/a061c021750947838225db3809400158.pdf,,,,,
日照企业银行,https://ebank.bankofrizhao.com.cn/image/810/cm/privacy_upload/ec8c568ba05448a098872e150f78323b.pdf,,,,,
日照银行,https://ebank.bankofrizhao.com.cn/image/810/cm/privacy_upload/ec8c568ba05448a098872e150f78323b.pdf,,,,,
西南开户宝,https://e.swsc.com.cn/m/mall/jdzxy/protocol.html,,,,,
西南金点子,https://e.swsc.com.cn/m/mall/jdzxy/protocol.html,,,,,
华泰柏瑞基金,https://e.huatai-pb.com/huataipdf/notify/privacyPolicy.html,,,,,
桂林银行,https://e.guilinbank.com.cn:9080/newUI/T_Z_NOLOGIN_WAP.hm?menuflag=900,,,,,
光证阳光资管,https://e.ebscn-am.com/trade/privacy_agreement,,,,,
大家保险,https://e.djbx.com/wechat/user-statement.html,,,,,
蜻蜓点金,https://e.csc108.com/app/privacy_policy.html,,,,,
中银证券,https://e.bocichina.com/app/html/boci_privacyPolicy.html,,,,,
中行金交所代理,https://e.boc.cn/autdfm/disclaimer/userAgreement.html,,,,,
洪泽农商银行,https://dsj.hznsh.com:7775/app/xsyd/privacyAgreement.html,,,,,
贝贷,"https://dsapi.beidian.com/privacy/content.html?client_info={%22platform%22:%22pc%22,%22app_name%22:%22beidai%22}&type=1",,,,,
招钱宝贝,https://dream.fortunebill.com/privacy/zqbbPrivacy.html,,,,,
滴滴金融,https://dpubstatic.udache.com/static/dpubimg/dpub2_project_56959/index_56959.html,,,,,
交通银行,https://download1.bankcomm.com/mobs4-inner/offline/im/IM2/NIM2A01.html,,,,,
中原企业银行,https://download.zybank.com.cn/jyyhb/dzqd/nmbs/web/loanIntroduce/privacy.html,,,,,
摩经纪,https://download.moerlong.com/mjj/privacyPolicy.html,,,,,
考拉超收,https://download.lakala.com/skbmax/PrivacyAgreement/PrivacyAgreement.html,,,,,
拉卡拉收款宝,https://download.lakala.com/lklmbl/yszc/index.html,,,,,
深农商企业版,https://download.4001961200.com/pub/web/newmobile_share/www/privacy-policy-emobile.html?bankid=9999,,,,,
深圳农商行,https://download.4001961200.com/pub/web/newmobile_share/www/privacy-policy.html?bankid=9999,,,,,
海丰农商银行,https://download.4001961200.com/pub/web/newmobile_share/www/privacy-policy.html?bankid=1001,,,,,
融小六,https://docs.qq.com/doc/DZUtjanptRUljbGlB,,,,,
借无忧贷款,https://docs.qq.com/doc/DZU94c1h2U3huc1Ja,,,,,
网商银行,https://docs.alipay.com/policies/privacy/mybank,,,,,
大米记账,https://dm-api.damijizhang.com/about/privacy_a.html,,,,,
苏州农商银行,https://dl.wjrcb.com/ebankNotify.htm,,,,,
众邦银行,https://direct.z-bank.com/portal/protocol/private_policy.html,,,,,
金城银行,https://dirb.kcbebank.com/Secrecy/Secrecy.html,,,,,
客商数字银行,https://dig.kshbank.cn/mbank/page/index.html#page/01/01/09/P010109.html,,,,,
东航金融,https://dhjr.kiiik.com/html/privacy.html,,,,,
佣金宝开户,https://devwebapps.yjbtest.com/yjbwxkh/contract.php?group_nos=1686&econtract_no=2073&include_content=1,,,,,
宜人贷借款,https://demons.yirendai.com/introductionPages/privacy-20180730.html,,,,,
信用花贷款,https://dc-app-web.itkyd.com/agreement/信用花隐私.html,,,,,
77信用-贷款,https://dc-app-web.itkyd.com/agreement/%E9%9A%90%E7%A7%81%E4%BF%9D%E6%8A%A4%E6%94%BF%E7%AD%96.html,,,,,
大鹅贷款分期,https://dc-app-web.itkyd.com/agreement%2F%E5%A4%A7%E9%B9%85%E5%88%86%E6%9C%9F%E9%9A%90%E7%A7%81%E4%BF%9D%E6%8A%A4%E6%94%BF%E7%AD%96.html,,,,,
廊坊直销银行,https://dbanklf.lccb.com.cn:9081/directbank/882B440C9D35418B90C22535161E29A5.html,,,,,
日常记账,https://daybook.net.cn/DailyAccountService/webpage/privacy.html,,,,,
蛋卷基金,https://danjuanfunds.com/app/article-detail/976.html,,,,,
壹钱包,https://d.1qianbao.com/youqian/1qianbaoPrivacyAgreement.html,,,,,
创元期货,https://cyqh.com.cn/privacy-policy.html,,,,,
城一代,https://cyd.hncy58.com/fas/h5/common/policy,,,,,
菜信,https://cx-userclient-h5.caixin021.com/privacy,,,,,
诚鑫会员,https://cxjtsystem.20e9.cn/membership//version/txyinsi.html,,,,,
乐花卡,https://cv.m.fenqile.com/index.html#/lepay/protocol/detail/200910a0a7,,,,,
宜信财富,https://cupid.yxcf365.com/cupid/page/newnuggets/caifuApp/app_protocol/privacy-pro/index.html,,,,,
钱到啦,https://ctcdn.bestpay.cn/resource/o2ospecialh5/secretAgreement.html,,,,,
甜橙财富-贷款借钱,https://ctcdn.bestpay.cn/marketing/personalFinance/orangefinance/privacy-policy.html,,,,,
翼支付,https://ctcdn.bestpay.cn/html/h5-page/ysxy/bestpay-privacy-policy.html,,,,,
三湘企业管家,https://css.csxbank.com/ecs-web/page/index-release.html#page/01/07/P010701.html,,,,,
上海农商银行信用卡,https://creditcard.srcb.com/CMBANK/6501/dist/#/privacyPolicy,,,,,
九商信用卡,https://creditcard.jtnsxyk.com/xykas.html,,,,,
动卡空间,https://creditcard.ecitic.com/heyue/yinsitiaokuan.html,,,,,
买单吧,https://creditcard.bankcomm.com/content/dam/phone/ecd/yszc/yszc.html,,,,,
携保,https://cpsh5.xiebao18.com/m/u/privacy,,,,,
恒惠保,https://cosr.evergrandelife.com.cn/app/nhhb/privacy.html,,,,,
兴业企业银行,https://corp.cib.com.cn/cibemobile/samples/htmls/PP/PrivacyPolicy.html,,,,,
豆豆钱,https://core.ddcash.cn/#/privacyPolicyContract?channel=ddq_app&homepageType=app&source=doudouAPP,,,,,
维信卡卡贷,https://contract.kkcredit.cn/agreement/privacyPolicy,,,,,
华为钱包,https://consumer.huawei.com/minisite/cloudservice/hiwallet/CN/b0/latest/newprivacy-statement-zh-cn.htm,,,,,
挖财记账,https://common.wacai.com/ikebana/contract/AD54B9903836752DD423C24937AA70B1,,,,,
掌上猎金,https://comment.10jqka.com.cn/liejin/ucenter/privacy.html,,,,,
同花顺期货通,https://comment.10jqka.com.cn/futures/privacyPolicy/index.html#showButton=true,,,,,
钱e付,https://codepay.yypt.com/files/downloadFile?filePath=/merchant/2020/09/09/cb5e5ab503af4d069c63790ced314fcf.html&isOnLine=true,,,,,
有钱花,https://co.baifubao.com/static/wfe/protocot/privacyPolicyDxm_19_07_18.html,,,,,
度小满金融,https://co.baifubao.com/static/wfe/protocot/privacyPolicyDxm_19_07_18.html,,,,,
度小满商户端,https://co.baifubao.com/static/wfe/protocot/privacyPolicyDxm_19_07_18.html,,,,,
湖南三湘银行,https://cms-cloud.csxbank.com/fingerbank/agreement/index.html,,,,,
微众企业爱普,https://cm.webank.com/cmbank-front/h5/wzys.html,,,,,
户户通,https://cloud-oss.gdrcu.com:20005/hjzhongtaibucket/ctt_agreement/hht_PrivacyAgreement_v202103312129.html,,,,,
Go-Goal,https://cloud.go-goal.com/statement-gogoal.html,,,,,
基本面,https://cloud.go-goal.com/public/statement.html,,,,,
桃李财经,https://cloud.bmczz.cn/index/baimo/show/privacyAgreement,,,,,
昌乐村镇银行,https://cllaebank.cibfintech.com/persbank/entry/privacyPolicy/privacyPolicy,,,,,
还享花,https://clientproxy.api.lattebank.com/contract/contract/staticContract?type=yhysxy,,,,,
还呗,https://clientproxy.api.lattebank.com/contract/contract/staticContract?type=yhysxy,,,,,
国海金探号,https://cl-cdn.ghzq.cn/Questionnaire/yszc.html,,,,,
国海证券开户,https://cl-cdn.ghzq.cn/Questionnaire/yszc.html,,,,,
7中信期货,https://citicsf-finance-001.citicsf.com/CiticsfFinance/WebUI/CiticsfPrivacyPolicy.html,,,,,
中信期货交易版,https://citicsf-finance-001.citicsf.com/CiticsfFinance/WebUI/CiticsfPrivacyPolicy.html,,,,,
创金财管家,https://cgj.cjhxfund.com/infoHtml/104171795694863360.html?pv=1&timestamp=1616380047931,,,,,
长桥-美股港股开户打新,https://cdn-support.lbkrs.com/files/202005/KgZF6mvTkiX6kn1d/Privacy-and-Security.pdf,,,,,
中国银河证券-炒股,https://cdns.chinastock.com.cn/cdn/down/yszc/yszc-02.html,,,,,
首汇宝,https://cdn-res.5upay.com/static/front/webox/agreement/register/privacyPolicy.html,,,,,
张家口银行,https://cdnmbpmpaas.zjkccb.com/mbp/file/张家口银行手机银行隐私协议.html,,,,,
360借条,https://cdn-daikuan.xjietiao.com/html/privacy_policy_doc.html,,,,,
青石证券,https://cdn2.bluestonehk.com/privacyPolicy.html?share=0,,,,,
股票通,https://cdn.upchinaproduct.com/acm/pgyszc/index.html,,,,,
股牛牛股票,https://cdn.upchinaproduct.com/acm/202003/gnnysqzc/index.html,,,,,
金斗云智投,https://cdn.shhzcj.com/html/yszc_fkzt_app_v2/index.html,,,,,
烽口智投,https://cdn.shhzcj.com/html/yszc_fkzt_app_v2/index.html,,,,,
汇炒股,https://cdn.shhzcj.com/html/yszc_app_v2/index.html,,,,,
广发智汇,https://cdn.gfzq.cn/bsp/common/privacy-v1.1.html,,,,,
好兴动,https://ccshop.cib.com.cn:8010/html/xkq2018/clause18111502.html,,,,,
兴油宝,https://ccapp.cib.com.cn/xlife/entry/register/agreement?protype=1,,,,,
交行企业银行,https://cbapp.bankcomm.com/privacy_policy/,,,,,
白猫贷,https://cashloan-h5.baimaodai.com/1.1.0/privacypolicy.html ,,,,,
小赢分期,https://cardloan.xiaoying.com/agreements/commonAgreement?contractId=1373&title=,,,,,
小赢卡贷,https://cardloan.xiaoying.com/agreements/commonAgreement?contractId=1298&title=%e9%9a%90%e7%a7%81%e5%8d%8f%e8%ae%ae,,,,,
友刷,https://cache.cardinfo.com.cn/customerAppService/agreementForKaYou/privacyPolicy.html,,,,,
大趋势,https://c.hexinsec.com/tougu/app/agreement/privacy.html,,,,,
碧有信,https://byxad.biyouxinjr.com/%E7%A2%A7%E6%9C%89%E4%BF%A1%E4%B8%AA%E4%BA%BA%E9%9A%90%E7%A7%81%E4%BF%9D%E6%8A%A4%E5%8D%8F%E8%AE%AE.html,,,,,
向日葵保险,https://bxr.im/activity/node/5d7f2f2528c6843d9dc323e0,,,,,
360保,https://bxhd.ncfimg.com/#/sh_agreement,,,,,
梧桐树,https://bx.wts999.com/m/exercise/privacyPolicy.html,,,,,
申万宏源证券,https://bwmedia.swhysc.com/gateway/bw-account-center/ui/app/tpl#/commonTpl?id=5f96772e7af0d600058b5349 ,,,,,
薄荷记账,https://bohejz.wordpress.com/2021/05/12/%e8%96%84%e8%8d%b7%e8%ae%b0%e8%b4%a6%e9%9a%90%e7%a7%81%e6%94%bf%e7%ad%96/,,,,,
百年人寿,https://bnonline.aeonlife.com.cn/product/PrivacyState.html,,,,,
民泰银行,https://blog.csdn.net/u012232736/article/details/92832414,,,,,
富民银行,https://blackhole.cqfmbank.com/pm2/mobile/group2/M00/9E/AC/CgIqLGBu0cGAMrQ_AAGgQUZhbxQ36.html,,,,,
太牛,https://bj-tninfo.tpyzq.com/APPMAP/privacyPolicy.html,,,,,
工银商户之家,https://bizapp.elife.icbc.com.cn/ELIFESTOREH5/#/privacy/privacyPolicy,,,,,
秒瞬达,https://biz.sandpay.com.cn/app-msd-cust/privacyuser,,,,,
招行企业银行,https://biz.mfb.cmbchina.com/CmbBank_MB/UI/Public/PrivacyPolicy.aspx,,,,,
钱站,https://bh.iqianzhan.com/new/my/newRule?h5=1,,,,,
北极洲,https://beijizhou.ruixin.tech/agreement/hide.html?audit=1,,,,,
直销银行,https://bankofrizhao-fbomc.yizhangtong.com/btoa/portal/common/cmsFileDownLoad?id=91D9B59DAADA549AE053C2802F0A5D52,,,,,
江海证券开户,https://backend.jhscco.com/agreements/showElectronicAgreementContent.json?agreement_no=193&agreement_version=1.0,,,,,
京保通,https://b2a.beijinglife.com.cn/doc/privacy.html,,,,,
平安贷款,https://b.pingan.com.cn/station/activity/loan/statement/user-privacy-statement.html,,,,,
平安口袋银行,https://b.pingan.com.cn/kuaizhan/page/brop/opt/20190929/h13521.html?campaignid=201910007874&ai_id=kuaizhan_h13521,,,,,
平安数字口袋,https://auth.orangebank.com.cn/#/m/cDealTwo,,,,,
中银来聚财,https://aus-download.huiyinxun.com/aus-download/assets/html/state/appPrivacy.html,,,,,
西藏信托,https://audio.ttco.cn:7002/隐私政策.html ,,,,,
踏实消费,https://assets.web.tarsplus.com/privacy_agreement.html,,,,,
巨牛旺铺v2,https://app-wp.myjuniu.com/h5/private.html,,,,,
景顺长城基金,https://appstore.igwfmc.com/DLMiddleware/privacy/privacy.pdf,,,,,
益盟加强版,https://appstatic.emoney.cn/ymstock/privacy/?pd=2,,,,,
益盟经典版,https://appstatic.emoney.cn/ymstock/privacy/?pd=2,,,,,
益盟操盘手,https://appstatic.emoney.cn/ymstock/privacy/,,,,,
智远一户通,https://appstatic.cmschina.com/docs/app/ysxy/index.html,,,,,
信银理财,https://app-static.citic-wealth.com/upload/attachment/20210205/b5ca9ed9680c4b5388a40d85b5a4675e.pdf,,,,,
盈企汇,https://apps.winpow.com/app/yqhfwxy.action,,,,,
五矿信托,https://apph5.mintrust.com/phone/privacyPolicyTemplate?agreementCode=1000,,,,,
尊嘉金融,https://apph5.investassistant.com/mining_fe/user,,,,,
苏宁银行,https://appbank.suningbank.com/agreement/privacyPolicyAndroid.html,,,,,
智付盾,https://appapi.wallet-guard.com/walletguard-appapi/privacy-agreement.html,,,,,
海通期货,https://app_qhtx.htfutures.com:9090/policy/PrivacyPolicy.html,,,,,
有鱼基金,https://app.youyufund.com/html/userPrivacyPolicy.html,,,,,
甬兴现金宝,https://app.yongxingsec.com/V1/pages/account/xjb_privacy_protocols.html,,,,,
裕民银行,https://app.ymbank.com/INTEBANK/page/00/0001/yinsizhengce.html,,,,,
益民通,https://app.yimintong.org.cn/urumqi-app-h5/protocolPrivacy,,,,,
小帮规划,https://app.xiaobangguihua.com/finance/agreement/xb-privacy,,,,,
快易花,https://app.wandaph.com/app/compact/showModel.htm?type=4,,,,,
公积金贷款大师,https://app.wandaph.com/app/compact/showModel.htm?type=4,,,,,
万达普惠极速版,https://app.wandaph.com/app/compact/showModel.htm?type=4,,,,,
遂心如E,https://app.snccb.com/perbank/privacy/snccbPrivacy.html,,,,,
私募排排网,https://app.simuwang.com/privacy/android,,,,,
东吴开户,https://app.showcai.com.cn:10443/wwwfile/htmlRelease/user-privacy-agreement-openAccount/index.html,,,,,
东吴证券同花顺,https://app.showcai.com.cn:10443/wwwfile/htmlRelease/user-privacy-agreement-hexindw/index.html,,,,,
首金金融,https://app.shoujinwang.com:8443/appView/webViewPages/privacyPolicy.html,,,,,
领涨财讯,https://app.shlingzhang.com/#/app/policy,,,,,
4顺丰金融,https://app.sf-pay.com/sfpay/agreement/privacyAgreement.html,,,,,
国投财富,https://app.sdictktrust.com:83/haha/etserviceprotocol.html,,,,,
FinNet,https://app.richesmeapp.com/app/home/about.php?id=7,,,,,
股管家,https://app.ngjjtg.com/html/privacyPolicy.html,,,,,
民生信托,https://app.msxt.com:8082/privacy/v2.0.html,,,,,
小闪分期,https://app.longloan.cn/#/template/auto/privacy,,,,,
储宝宝,https://app.lczq.com:7091/upload/agreement/UserServiceProtocol.pdf,,,,,
直销银行,https://app.jsbchina.cn/file/upload/app/jsyh20190718.html,,,,,
好股票,https://app.ihaogu.com/privacyAgreement,,,,,
RFC财务顾问,https://app.idaonline.cn/#/information/ida?id=38&i18=1,,,,,
杭州e融,https://app.hzjrzhfw.com/v1/agreement/url/privAgree,,,,,
海易贷,https://app.haiermoney.com/static/root/views/xieyi.html,,,,,
云易花,https://app.haiermoney.com/#/yyh/arguments/privacy,,,,,
海尔消费金融,https://app.haiercash.com/static/agreement/PrivacyAgreement.html,,,,,
黄金帮,https://app.goldbangs.com/agreement/pricy.html,,,,,
小方,https://app.foundersc.com/api/activity/agreement/h5/agreementContent.html,,,,,
飞贷,https://app.feidai.com/SJDKSer/page/views/contract/privacy.html,,,,,
记账精灵,https://app.fan92.com/userAgreement.html,,,,,
家家支付,https://app.ehomepay.com.cn/protocol/jiajiapay_user_privacy_v20210126.html,,,,,
金融e家,https://app.ebankhome.com/#/privacyPolicy,,,,,
斗牛财经,https://app.douniu8.com/index.php/llc/wen/writing,,,,,
东方易赢,https://app.dfzq.com.hk/app/protocol/userAgreement.html,,,,,
大地时贷,https://app.ddsd-ccic.com/loan/privacyPolicy.html,,,,,
大金所,https://app.dafae.com.cn/h5/rules/privacyPolicy.html,,,,,
华彩生活,https://app.creditcard.hxb.com.cn/h5func/agreement/#/privacyPolicyAgreement,,,,,
金投网,https://app.cngold.org/apps/page/fwxy.html,,,,,
中信建投期货,https://app.cfc108.com:7443/m/information/views/mzsm.html?article_id=263487,,,,,
金建投,https://app.cfc108.com:7443/m/information/views/mzsm.html?article_id=263447,,,,,
建信期货,https://app.ccbfutures.com/policy.html,,,,,
久阳润泉,https://app.bjjyrqzb.com/h5?c_id=1,,,,,
锦安基金,https://app.annfund.com:8083/agate/page/pdf/privacy_agreement.html,,,,,
华夏财富,https://app.amcfortune.com/wAppStatic/h5/index.html#/PrivacyAgreement?enterType=pa,,,,,
好分期,https://api-m.haohuan.com/public/protocol/privacy.html,,,,,
股票炒股-容维财经,https://apiguxiansen.romawaysz.com/user/privacy,,,,,
中航信托,https://apigateway.avictc.com:4431/yhxy.html,,,,,
涨停乐,https://api-cm.zhangtl.com/privacy_policy/,,,,,
国泰君安君弘,https://apicdn.app.gtja.com/web2/agreement-modal/index.html,,,,,
幸福花,https://apiapphtml.happycfc.com/v3.2.0/protocol/privacyPolicy,,,,,
新湖财富,https://api.xinhucaifu.com:5555/index.php?get=agreement&type=register,,,,,
人品贷极速版,https://api.u51.com/atlas/api/v1/noAuth/agreement/agreementTemplateAcquire?agreementType=38&app_id=370,,,,,
沭阳农商行,https://api.shyrcb.com/app/pages/privacy,,,,,
短线王,https://api.quchaogu.com/agreement/detail?id=1209951,,,,,
惠分期贷款,https://api.hfq.boxintuoyan.com/foundation/api/protocol/secret,,,,,
芸豆借款,https://api.eliteeagle.net/agreement/find?id=207,,,,,
圆梦树,https://api.daishangqian.com/agreement/find?id=206,,,,,
三峡担保app,https://api.cqsxdb.com:65401/api/main/regSecurity,,,,,
咖啡易融至尊版,https://api.coffee-ease.com/register_protocol.html,,,,,
借钱宝,https://api.ayxloan.com/protocol.html,,,,,
众牧,https://android2.emubao.com/ysxy.html,,,,,
和付,https://andpaystore.oss.aliyuncs.com/protocol/npos/agreement-andpay-privacy.html,,,,,
平安金管家,https://als.cdn.lifeapp.pingan.com.cn/elis_smp_als_dmz/act-base/privacy-agreement/privacy.html,,,,,
金汇金融,https://alicdn.jinhui365.com//group5/M00/00/06/rBABTF6WqGyAMzjvAAthCJv-ryw069.pdf,,,,,
鹏华A加钱包,https://aj.phfund.com.cn/appweb/phvue/#/yinSiZhengCe,,,,,
搭伙保险,https://agent.djbx.com/h5/contracts/secret.html ,,,,,
锡银在线,https://afubank.wrcb.com.cn/sample/index.html#/OpenProtocol,,,,,
口袋贵金属,https://activity.gkoudai.com/m/agreements/androidPrivacy-yy.html?,,,,,
君心证券-美股港股,https://acfile.oss-cn-hangzhou.aliyuncs.com/yinsi/%E5%90%9B%E5%BF%83%E8%AF%81%E5%88%B8%E9%9A%90%E7%A7%81.JPG,,,,,
宁波银行,https://aapw.nbcb.com.cn/mobilebank/page/index.html#page/P40/02/P4002.html,,,,,
太平洋保险,https://a.cpic.com.cn/site/c/2019-11-26/485905.shtml,,,,,
微记账,https://8.wacai.com/ikebana/contract/2767F1D140E21CCE95D33126F9A081EC,,,,,
盈利宝,https://8.jrj.com.cn/m/help/app_policy.do,,,,,
度小满理财,https://8.duxiaoman.com/content/app/wise_secretright.html,,,,,
家庭记账,https://7765-weixiaojizhang-11df2d-1300279495.tcb.qcloud.la/yingsizhengce/Jiatingjizhang/yingsi.html,,,,,
宜人财富,https://5g.yirendai.com/dh/app/privacyPolicy.html,,,,,
汇通财经,https://5g.hgold.cn/ky/web/privacypolicy.html,,,,,
TCL普惠,https://10019.tjinsuo.com/?Entrance=privacyView,,,,,
中方智投,http://zt.zfxfzb.com/zf-api/privacy,,,,,
好享借,http://zlqb.oss-cn-hangzhou.aliyuncs.com/www/hxj_privacy.html,,,,,
众赢财富通,http://zhongyingtougu.com/deal.html,,,,,
预测赢家-证券股票软件,http://yuceyingjia.com/html/IOS_protocol.html,,,,,
